Contract ID,SAP Code,Sell Price
52711,1000014,88.88
52711,1000046,28.53
52711,1000067,61
52711,1000068,63.71
52711,1000069,111.06
52711,1000070,0.01
52711,1000072,32.78
52711,1000082,54.13
52711,1000088,46.14
52711,1000113,36.75
52711,1000122,78.18
52711,1000149,26.07
52711,1000150,24.64
52711,1000152,32.35
52711,1000153,29.23
52711,1000154,30.46
52711,1000156,22.23
52711,1000157,26.57
52711,1000161,45.77
52711,1000162,33.52
52711,1000168,34.89
52711,1000340,96.97
52711,1000348,43.76
52711,1000349,64.7
52711,1000355,37.42
52711,1000356,35.45
52711,1000364,30.63
52711,1000366,72.14
52711,1000371,70.08
52711,1000374,0.01
52711,1000378,162.64
52711,1000385,80.3
52711,1000386,54.31
52711,1000393,97.06
52711,1000394,182.58
52711,1000395,79.82
52711,1000398,99.24
52711,1000399,70.21
52711,1000400,86.93
52711,1000401,96.68
52711,1000402,85.22
52711,1000403,93.31
52711,1000404,161.74
52711,1000511,52.65
52711,1000513,73.3
52711,1000514,84.75
52711,1000515,92.69
52711,1000521,26.18
52711,1000523,63.79
52711,1000527,31.88
52711,1000530,73.22
52711,1000532,61.28
52711,1000535,49.03
52711,1000536,55.91
52711,1000537,36.77
52711,1000538,39.07
52711,1000539,32.46
52711,1000540,34.06
52711,1000541,40.07
52711,1000542,34.32
52711,1000544,35.48
52711,1000545,43.86
52711,1000547,38.64
52711,1000548,49.14
52711,1000549,42.99
52711,1000550,61.74
52711,1000551,72.12
52711,1000557,30.66
52711,1000565,53.09
52711,1000566,377.16
52711,1000573,32.12
52711,1000630,52.99
52711,1000637,53.05
52711,1000651,93.57
52711,1000652,108.7
52711,1000655,74.7
52711,1000659,45.2
52711,1000667,79.52
52711,1000864,41.16
52711,1000868,50.15
52711,1001216,84.03
52711,1001234,28.05
52711,1001255,28.21
52711,1001326,57.39
52711,1001327,48.71
52711,1001329,37.78
52711,1001330,65.22
52711,1001331,77.32
52711,1001338,66.44
52711,1001430,42.95
52711,1001437,55.95
52711,1001619,38.62
52711,1001672,28.48
52711,1001729,25.78
52711,1001730,34.08
52711,1001756,25.78
52711,1001771,19.96
52711,1001786,33.72
52711,1001814,27.79
52711,1001868,68.94
52711,1001888,27.19
52711,1001889,33.14
52711,1001908,41.12
52711,1002002,26.78
52711,1002008,35.38
52711,1002011,19.02
52711,1002012,23.86
52711,1002014,24.67
52711,1002017,30.61
52711,1002019,30.46
52711,1002021,32.69
52711,1002022,25.45
52711,1002100,32.12
52711,1002499,17.78
52711,1002500,43.49
52711,1002505,32.87
52711,1002506,32.77
52711,1002509,28.43
52711,1002513,24.46
52711,1003040,36.96
52711,1003041,29.31
52711,1003059,32.29
52711,1003063,17.84
52711,1003083,31.75
52711,1003095,24.54
52711,1003100,39.29
52711,1003102,25.41
52711,1003117,26.39
52711,1003137,31.75
52711,1003172,41.58
52711,1003205,33.31
52711,1003227,29.91
52711,1003228,26.95
52711,1003229,38.07
52711,1003243,109.14
52711,1003275,45.86
52711,1003277,40.67
52711,1003281,85.24
52711,1003282,118.66
52711,1003454,25.47
52711,1003477,35.12
52711,1003483,27.76
52711,1003520,26.78
52711,1003562,117.05
52711,1003568,43.43
52711,1003592,70.26
52711,1003636,46.44
52711,1003772,59.97
52711,1004056,57.48
52711,1004332,24.02
52711,1004334,106.88
52711,1004336,61.46
52711,1004351,100.78
52711,1004352,146.02
52711,1004353,125.43
52711,1004354,57.36
52711,1004612,100.63
52711,1004703,15.23
52711,1005000,294.97
52711,1005144,33.01
52711,1006063,63.15
52711,1006246,95.06
52711,1006262,59.75
52711,1006320,43.95
52711,1006433,15.09
52711,1006467,60.43
52711,1007538,65.61
52711,1007862,58.77
52711,1008159,54.91
52711,1008896,0.01
52711,1008958,25.77
52711,1009958,60.43
52711,1009959,65.61
52711,1010075,140.26
52711,1010114,105.89
52711,1010179,127.7
52711,1010214,222.99
52711,1010231,175.15
52711,1010233,199.87
52711,1010234,239.19
52711,1010236,162.87
52711,1010238,191.38
52711,1010287,175.4
52711,1010455,163.03
52711,1010465,130.24
52711,1010469,135.82
52711,1010505,69.6
52711,1010511,77.66
52711,1010516,92.44
52711,1010526,102.92
52711,1010528,94.27
52711,1010541,79.7
52711,1010557,142.87
52711,1010558,118.73
52711,1010559,147.63
52711,1010649,117.35
52711,1010665,49.18
52711,1010725,131.8
52711,1010727,145.9
52711,1010728,148.66
52711,1010729,122.09
52711,1010816,54.44
52711,1010823,50.84
52711,1010831,44.9
52711,1010837,47.19
52711,1010838,76.66
52711,1010873,348.78
